"Record ID","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Precision","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Local Government Areas 2011","IMCRA 4 Regions","IBRA 7 Regions","Minimum elevation in meters","Maximum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Collector","Year","Month","Day","Event Date - parsed","Verbatim event date","Basis Of Record - original","Basis Of Record","Occurrence status","Sex","Preparations","Outlier for layer","Taxonomic Quality","Location Quality"
"b8ebab40-5eec-4a28-89da-c2533451f43e","SPJGI3357274","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.274922177","150.926288724","GDA94","-34.274922176","150.926288724","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OJSG97052000","1999","03","18","1999-03-18","","HumanObservation","HumanObservation","present","","","","true","true"
"b6dd70f0-0b29-41af-bb40-dc2255392359","SPJGI3353660","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.4954267","150.66768679","GDA94","-34.4954267","150.6676868","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OYXM01103100","1999","03","04","1999-03-04","","HumanObservation","HumanObservation","present","","","","true","true"
"b4efe72e-97ab-41c2-8806-f8eac3671cf6","SPJGI5394954","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.672540161","150.680954051","GDA94","-34.67254016","150.680954051","","10.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","585.0","585.0","","","","PROUG-HO","2001","03","05","2001-03-05","","HumanObservation","HumanObservation","present","","","","true","true"
"b428cc62-d915-4070-9e62-36c3eaed0bdb","WOLL 1451","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi L.A.S. Johnson","","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr376","MEL AVH data","in47","University of Wollongong","co72","The Janet Cosh Herbarium","CC-BY 3.0 (Au)","WOLL","WOLL","North of Helensburgh on dirt road to Waterfall","-34.1471452162","150.9825952675","WGS84","-34.1471452162","150.9825952675","","","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","Mills, K.","1988","03","24","1988-03-24","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"a6d59ba6-eb87-401f-92be-4e50afe9f354","SJJSI0142034","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.3493454","150.777748104","GDA94","-34.3493454","150.7777481","","8.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP09041701;ODMP10093000;OADB11021000;OADB11021001","2010","03","01","2010-03-01","","HumanObservation","HumanObservation","present","","","","true","true"
"a5c19d96-b390-4f5d-a449-c01231333c4d","SPJGI3357931","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.358607446","150.819761702","GDA94","-34.358607445","150.819761702","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OJSG97052000","1999","03","30","1999-03-30","","HumanObservation","HumanObservation","present","","","","true","true"
"a042532a-9ba0-4209-a06f-b50ba89274dc","SPJGI3292294","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.403906311","150.854058276","GDA94","-34.40390631","150.854058276","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","450.0","450.0","","","","OJKP98031703;ODMP99111101","2001","03","28","2001-03-28","","HumanObservation","HumanObservation","present","","","","true","true"
"994e9041-f05c-48ea-b7be-5cfa2499acaa","SPJGI3357193","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.256024519","150.91093172","GDA94","-34.25602452","150.91093172","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OJSG97052000","1999","03","09","1999-03-09","","HumanObservation","HumanObservation","present","","","","true","true"
"994b2fae-56de-4899-aba1-5397275bcc63","SAOH1901101P","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.6676371","150.700524323","GDA94","-34.6676371","150.7005243","","10.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","595.0","595.0","","","","PROUG-HO","2001","03","05","2001-03-05","","HumanObservation","HumanObservation","present","","","","true","true"
"986702df-d5a8-4a95-9db9-501820975ce4","SJJSI0139292","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.431379838","150.716549266","GDA94","-34.431379837","150.716549266","","50.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OADB11021001","2010","03","12","2010-03-12","","HumanObservation","HumanObservation","present","","","","true","true"
"9835a676-56e4-4921-a413-922c850f149d","SJJSI0142275","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.432859117","150.734027462","GDA94","-34.432859116","150.734027462","","8.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP09041701;ODMP10093000;OADB11021000;OADB11021001","2010","03","01","2010-03-01","","HumanObservation","HumanObservation","present","","","","true","true"
"96599fae-d917-4ecc-8554-ba81384a4796","SPJGI3361607","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.512015046","150.666265965","GDA94","-34.512015045","150.666265965","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OYXM01103100","1999","03","11","1999-03-11","","HumanObservation","HumanObservation","present","","","","true","true"
"91dcf738-094f-4876-8039-f627bba3e6ba","SJJSI0142239","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.432478637","150.732470873","GDA94","-34.432478636","150.732470873","","8.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP09041701;ODMP10093000;OADB11021000;OADB11021001","2010","03","01","2010-03-01","","HumanObservation","HumanObservation","present","","","","true","true"
"89c4969d-47f3-4ad4-a667-e2f618ebded0","SJJSI0139286","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.344422696","150.791693463","GDA94","-34.344422695","150.791693463","","50.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OADB11021001","2010","03","16","2010-03-16","","HumanObservation","HumanObservation","present","","","","true","true"
"853d6e5b-cb0a-43e1-99ee-64cfb62bc57d","SJJSI0141843","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.431379838","150.716549266","GDA94","-34.431379837","150.716549266","","8.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP09041701;ODMP10093000;OADB11021000;OADB11021001","2010","03","01","2010-03-01","","HumanObservation","HumanObservation","present","","","","true","true"
"83b13183-d5a2-4123-9281-4cd9c748239a","CANB 394969.1","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi L.A.S.Johnson","","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr376","MEL AVH data","in5","Centre for Australian National Biodiversity Research","co12","Australian National Herbarium","CC-BY 3.0 (Au)","CANB","CANB","12 km S of Stanwell Park.","-34.3167000000","150.9000000000","","-34.3167","150.9","","1000.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","100.0","100.0","","","","Brooks, A.K.","1988","03","03","1988-03-03","","PreservedSpecimen","PreservedSpecimen","present","","sheet","","true","true"
"824e65d3-d509-4e2c-8c42-a94f3a1af8d8","SPJGI3354365","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.424894373","150.70030811","GDA94","-34.42489437","150.70030811","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OYXM01103100","1998","03","23","1998-03-23","","HumanObservation","HumanObservation","present","","","","true","true"
"803b4c33-a37d-4b52-b98c-06f06d806474","SJJSI0142003","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.348403323","150.776512028","GDA94","-34.348403322","150.776512028","","8.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP09041701;ODMP10093000;OADB11021000;OADB11021001","2010","03","01","2010-03-01","","HumanObservation","HumanObservation","present","","","","true","true"
"7f15ea27-7a88-4ccc-a372-9cfa67b5e8ab","SPJGI0116081","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.181040095","150.970005184","GDA94","-34.181040094","150.970005184","","2000.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OPXE99012800;OPJG02091800","2005","03","03","2005-03-03","","HumanObservation","HumanObservation","present","","","","true","true"
"7730b262-28ee-4272-b0d9-75026862af33","SPJGI3829018","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.345915223","150.818373021","GDA94","-34.345915222","150.818373021","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OJSG97052000","1999","03","29","1999-03-29","","HumanObservation","HumanObservation","present","","","","true","true"
"734f95d2-4c86-4a17-9634-8a9423eedccd","SJJSI0142324","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.350353517","150.797603635","GDA94","-34.350353516","150.797603635","","8.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP09041701;ODMP10093000;OADB11021000;OADB11021001","2010","03","01","2010-03-01","","HumanObservation","HumanObservation","present","","","","true","true"
"71c60d2d-f797-4a29-9d40-e6e40a0407ee","SPJGI3850513","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.374872027","150.839054218","GDA94","-34.374872026","150.839054218","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OJSG97052000","1999","03","25","1999-03-25","","HumanObservation","HumanObservation","present","","","","true","true"
"7069121f-42a0-4e5c-98e0-e9ce86bc98db","SPJGI3852673","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.358424794","150.81912501","GDA94","-34.35842479","150.81912501","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OJSG97052000","1999","03","30","1999-03-30","","HumanObservation","HumanObservation","present","","","","true","true"
"6e1d665b-96b5-4a89-ad1c-aac7a1c0ceb8","SPJGI3844935","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.543011512","150.669170293","GDA94","-34.543011511","150.669170293","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","UNKN","1999","03","11","1999-03-11","","HumanObservation","HumanObservation","present","","","","true","true"
